,UNITID,OPEID,OPEID6,SCH_DEG,MAIN,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,ST_FIPS,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCUGPROF,CCSIZSET,RELAFFIL,PCIP51,UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_2MOR,UGDS_UNKN,UG_WHITENH,UG_BLACKNH,UG_HISPOLD,PPTUG_EF,CURROPER,NPT4_PRIV,NPT41_PRIV,NPT4_048_PRIV,NPT4_3075_PRIV,NUM4_PRIV,NUM41_PRIV,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,C150_L4,C150_L4_POOLED,POOLYRS,D150_L4,D150_L4_POOLED,POOLYRS200,PCTFLOAN,UG25ABV,CDR2,CDR3,D100_L4,DTRANS_L4,ICLEVEL,UGDS_MEN,UGDS_WOMEN,CDR3_DENOM,CDR2_DENOM
3865,230825,1218300,12183,3.0,1,1,3,4,2,50,1,13.0,44.49116,-73.228261,21.0,11.0,6.0,-2.0,0.0,178.0,206.0,0.7247,0.0618,0.0449,0.0112,0.0,0.0225,0.11800000000000001,0.6311,0.034,0.0097,0.0843,0,24684.0,21691.0,21021.0,21907.0,33.0,13.0,34048.0,23581.0,23581.0,22923.0,12127.0,3493.0,0.1169,0.467,,,2.0,,,4.0,0.7123,0.2545,0.152,0.07,,,1,0.5393,0.4607,71.0,72.0
3866,230834,368300,3683,3.0,1,1,3,4,1,50,1,32.0,43.607982,-73.18148599999999,22.0,13.0,11.0,-2.0,0.321,1890.0,1480.0,0.8534,0.0159,0.0233,0.0063,0.0058,0.0153,0.063,0.9074,0.0014,0.0128,0.091,1,,,,,,,21255.0,10772.0,25436.0,12568.0,7639.0,6082.0,0.9709,0.2938,,,2.0,,,2.0,0.6399,0.0938,0.053,0.075,,,1,0.4799,0.5201,649.0,616.0
3867,230852,368400,3684,3.0,1,1,3,4,2,50,1,13.0,44.47295,-73.20435400000001,19.0,9.0,10.0,-2.0,0.0388,2918.0,2530.0,0.7207,0.0257,0.0418,0.0154,0.0048,0.0247,0.1563,0.968,0.0075,0.0051,0.2128,1,31992.0,23259.0,25174.0,29531.0,428.0,69.0,47556.0,33000.0,33000.0,22274.0,8502.0,7420.0,0.9773,0.255,,,2.0,,,2.0,0.628,0.2205,0.036000000000000004,0.044000000000000004,,,1,0.5973,0.4027,881.0,908.0
3868,230861,1116700,11167,2.0,1,1,2,2,1,50,1,22.0,44.491496999999995,-73.181863,3.0,1.0,3.0,-2.0,0.1799,4045.0,4412.0,0.8351,0.0183,0.0274,0.0119,0.0079,0.048,0.025,0.9608,0.0111,0.0079,0.7948,1,,,,,,,14946.0,5886.0,11622.0,5346.0,3392.0,,,0.4157,0.1738,0.13943557692307001,2.0,282.0,624.0,2.0,0.267,0.5176,0.171,0.204,282.0,282.0,2,0.3293,0.6707,1479.0,1384.0
3869,230889,368600,3686,3.0,1,1,3,4,2,50,1,42.0,44.27912,-72.437252,19.0,11.0,6.0,-2.0,0.0,182.0,339.0,0.7802,0.0165,0.0549,0.0275,0.0,0.0055,0.1044,0.8319,0.0442,0.0295,0.0275,1,24562.0,24562.0,24562.0,,1.0,1.0,28070.0,14930.0,14930.0,23221.0,12978.0,4754.0,0.1596,0.5981,,,4.0,,,4.0,0.7033,0.7416,0.05,0.068,,,1,0.3516,0.6484,348.0,314.0
3870,230898,368700,3687,3.0,1,1,3,4,2,50,1,42.0,43.517134000000006,-73.241107,20.0,13.0,8.0,71.0,0.0,558.0,631.0,0.6004,0.0502,0.0376,0.0108,0.0072,0.009000000000000001,0.2527,0.5959,0.019,0.0174,0.0197,1,22004.0,14501.0,15126.0,20813.0,113.0,37.0,45906.0,33736.0,33736.0,14289.0,7418.0,6040.0,1.0,0.3847,,,2.0,,,2.0,0.7051,0.0407,0.09699999999999999,0.096,,,1,0.4857,0.5143,270.0,296.0
3871,230913,368800,3688,3.0,1,1,3,4,1,50,1,42.0,44.641736,-72.671154,20.0,7.0,10.0,-2.0,0.0655,1363.0,1361.0,0.8401,0.0249,0.0264,0.0103,0.0103,0.0242,0.055,0.7311,0.0044,0.0118,0.3221,1,,,,,,,20913.0,10604.0,22604.0,10947.0,8716.0,6771.0,1.0,0.2813,,,2.0,,,2.0,0.4287,0.3459,0.096,0.11699999999999999,,,1,0.3551,0.6449,690.0,631.0
3872,230931,368900,3689,3.0,1,1,3,4,1,50,1,33.0,44.53433,-72.024563,22.0,10.0,11.0,-2.0,0.0455,1266.0,1188.0,0.8381,0.0371,0.0355,0.0032,0.0095,0.0197,0.0498,0.9983,0.0,0.0,0.0845,1,,,,,,,20369.0,10700.0,21764.0,11746.0,7807.0,6190.0,1.0,0.311,,,2.0,,,2.0,0.5668,0.0961,0.087,0.171,,,1,0.6035,0.3965,526.0,457.0
3873,230940,369000,3690,3.0,1,2,3,3,2,50,1,42.0,42.839603000000004,-72.736552,21.0,15.0,8.0,-2.0,0.0,199.0,321.0,0.7337,0.0,0.005,0.0151,0.0101,0.0452,0.1759,0.8224,0.0062,0.0156,0.0101,1,39110.0,32488.0,33356.0,39313.0,34.0,10.0,51660.0,38110.0,38110.0,23290.0,21424.0,6375.0,1.0,0.3423,,,2.0,,,2.0,0.6231,0.0651,0.047,0.017,,,1,0.4874,0.5126,117.0,146.0
3874,230959,369100,3691,3.0,1,2,3,4,2,50,1,32.0,44.009116999999996,-73.176068,21.0,14.0,11.0,-2.0,0.0,2498.0,2292.0,0.6501,0.0292,0.0881,0.0677,0.0028,0.0472,0.0148,0.7308,0.0205,0.0462,0.0092,1,22114.0,4904.0,5981.0,10717.0,214.0,29.0,59470.0,46044.0,46044.0,42962.0,24640.0,10753.0,0.8709,0.1134,,,2.0,,,2.0,0.2361,0.0044,0.013999999999999999,0.011000000000000001,,,1,0.486,0.514,1146.0,814.0
3875,230977,2254000,22540,2.0,1,1,2,3,3,50,1,32.0,44.261202000000004,-72.55937,32.0,11.0,7.0,-2.0,0.0,384.0,177.0,0.7839,0.0469,0.0599,0.0234,0.0,0.0156,0.0521,0.8701,0.0395,0.0508,0.1198,1,24820.0,22328.0,22432.0,24028.0,48.0,15.0,,,,18485.0,7533.0,4292.0,0.6154,0.2989,,,2.0,,,,0.5214,0.2835,0.114,0.11900000000000001,,,1,0.5547,0.4453,243.0,254.0
3876,230995,369200,3692,3.0,1,1,3,4,2,50,1,32.0,44.139402000000004,-72.660129,18.0,13.0,14.0,-2.0,0.0683,2584.0,2099.0,0.7833,0.0364,0.0724,0.0221,0.0043,0.0472,0.017,0.7913,0.0286,0.0414,0.1254,1,26398.0,19151.0,20565.0,23022.0,481.0,64.0,49516.0,34704.0,34704.0,15569.0,7955.0,6990.0,0.4877,0.2586,,,2.0,,,2.0,0.6445,0.1026,0.034,0.044000000000000004,,,1,0.8495,0.1505,1164.0,1133.0
3877,231004,865800,8658,1.0,1,1,1,1,3,50,1,13.0,44.433754,-73.210065,-2.0,-2.0,-2.0,-2.0,0.0,46.0,52.0,0.9348,0.0435,0.0,0.0217,0.0,0.0,0.0,0.9615,0.0192,0.0,0.0,1,11658.0,10836.0,11004.0,13231.0,33.0,23.0,,,,6138.0,5384.0,,,0.6526,0.6271,0.6574074074074,2.0,59.0,108.0,2.0,0.8632,0.4,0.105,0.142,59.0,59.0,3,0.0652,0.9348,42.0,24.0
3878,231059,369400,3694,3.0,1,1,3,4,2,50,1,22.0,44.494212,-73.163136,21.0,14.0,11.0,30.0,0.0,2038.0,2073.0,0.8611,0.0236,0.0451,0.0201,0.0015,0.0191,0.0015,0.9291,0.0082,0.0096,0.0108,1,28084.0,20237.0,20540.0,24003.0,359.0,31.0,50806.0,39375.0,39375.0,23692.0,10461.0,8421.0,1.0,0.1682,,,2.0,,,2.0,0.6456,0.022000000000000002,0.019,0.018000000000000002,,,1,0.449,0.551,481.0,564.0
3879,231068,886000,8860,3.0,1,1,4,4,2,50,1,41.0,42.891034999999995,-72.56738,32.0,0.0,18.0,-2.0,,,0.0,,,,,,,,0.0,0.0,0.0,,1,,,,,,,,,,148376.0,111574.0,5598.0,1.0,,,,,,,,,,0.017,0.057,,,1,,,173.0,174.0
3880,231077,368500,3685,3.0,1,1,3,4,2,50,1,32.0,43.599777,-73.00703299999999,22.0,11.0,7.0,30.0,0.1,230.0,371.0,0.6652,0.2261,0.1,0.0,0.0,0.0,0.0,0.9407,0.0323,0.0054,0.1,1,15902.0,14610.0,14636.0,16535.0,34.0,17.0,33800.0,21200.0,21200.0,22666.0,12504.0,4071.0,1.0,0.6193,,,2.0,,,2.0,0.7216,0.2557,0.111,0.098,,,1,0.5478,0.4522,153.0,144.0
3881,231086,369300,3693,3.0,1,1,3,3,2,50,1,41.0,42.867031,-73.21866,22.0,11.0,8.0,-2.0,0.6465,441.0,455.0,0.5941,0.1338,0.0975,0.0068,0.0091,0.0159,0.1383,0.8681,0.0154,0.022000000000000002,0.034,1,21957.0,16248.0,17933.0,22489.0,80.0,27.0,35500.0,22645.0,22645.0,12363.0,4560.0,5283.0,0.5238,0.4625,,,2.0,,,2.0,0.8375,0.1208,0.113,0.128,,,1,0.3855,0.6145,195.0,193.0
3882,231095,2143500,21435,3.0,1,1,3,3,2,50,1,43.0,44.65225,-72.382372,21.0,11.0,8.0,-2.0,0.0,113.0,29.0,0.7257,0.0265,0.0265,0.0088,0.0,0.0088,0.177,1.0,0.0,0.0,0.0619,1,20101.0,13147.0,13327.0,14495.0,17.0,8.0,41092.0,33492.0,33492.0,12435.0,11940.0,3872.0,0.619,0.5086,,,2.0,,,2.0,0.6207,0.2069,0.031,0.128,,,1,0.5487,0.4513,39.0,32.0
3883,231147,1193400,11934,3.0,1,1,4,4,2,50,1,43.0,43.821797,-72.52207,31.0,0.0,18.0,-2.0,,,,,,,,,,,,,,,1,,,,,,,,,,30649.0,20798.0,9493.0,0.5,,,,,,,,,,0.018000000000000002,0.012,,,1,,,241.0,220.0
3884,231165,369800,3698,2.0,1,1,2,3,1,50,1,43.0,43.939321,-72.605179,23.0,7.0,10.0,-2.0,0.5227,1336.0,1145.0,0.89,0.015,0.015,0.009000000000000001,0.0075,0.0269,0.0105,0.945,0.006999999999999999,0.0061,0.2552,1,,,,,,,23703.0,12860.0,23708.0,13044.0,16336.0,6146.0,1.0,0.2806,,,2.0,,,2.0,0.4556,0.3675,0.045,0.055,,,1,0.5247,0.4753,596.0,598.0
3885,231174,369600,3696,3.0,1,1,3,4,1,50,1,13.0,44.479262,-73.198128,16.0,14.0,17.0,-2.0,0.0966,9958.0,8618.0,0.8305,0.0113,0.0437,0.0248,0.0022,0.0305,0.0297,0.9453,0.0042,0.0116,0.0359,1,,,,,,,28348.0,16226.0,37874.0,22431.0,16893.0,9742.0,0.8066,0.1844,,,2.0,,,2.0,0.4617,0.0795,0.023,0.037000000000000005,,,1,0.4499,0.5501,2611.0,2353.0
3886,231280,3010700,30107,1.0,1,1,1,1,3,51,5,13.0,37.237643,-79.96885400000001,-2.0,-2.0,-2.0,-2.0,0.0,71.0,82.0,0.4366,0.493,0.0282,0.0,0.0,0.0,0.0423,0.7805,0.1951,0.0,0.1831,1,13338.0,13211.0,13251.0,14759.0,58.0,50.0,,,,9380.0,8411.0,,,0.4367,0.4359,0.57845294117647,2.0,39.0,102.0,2.0,0.4177,0.6944,0.22399999999999998,0.18,39.0,39.0,3,0.0704,0.9296,50.0,58.0
3887,231411,3127500,31275,1.0,1,1,1,2,3,51,5,11.0,36.841029,-76.182939,11.0,4.0,2.0,-2.0,0.0,717.0,273.0,0.5174,0.3654,0.06,0.0265,0.0098,0.0153,0.0042,0.6629999999999999,0.2637,0.022000000000000002,0.0,1,19723.0,18190.0,18653.0,20545.0,113.0,60.0,23880.0,13250.0,13250.0,18539.0,10630.0,4086.0,0.6591,0.3374,0.7368,0.70367724867724,2.0,152.0,378.0,2.0,0.301,0.5364,0.134,0.175,152.0,152.0,2,0.9596,0.0404,472.0,446.0
3888,231420,370200,3702,3.0,1,1,3,4,2,51,5,32.0,36.577273,-79.413214,22.0,11.0,8.0,54.0,0.139,836.0,1707.0,0.6112,0.2835,0.0359,0.0072,0.0072,0.0,0.0048,0.71,0.2449,0.0176,0.0227,1,21361.0,20629.0,19965.0,19886.0,205.0,45.0,37868.0,29150.0,29150.0,15658.0,10312.0,5641.0,1.0,0.512,,,2.0,,,2.0,0.7879,0.0992,0.075,0.08800000000000001,,,1,0.4809,0.5191,868.0,888.0
3889,231536,681900,6819,2.0,1,1,2,2,1,51,5,41.0,38.279582,-78.939038,2.0,1.0,3.0,-2.0,0.1591,3551.0,2873.0,0.7916,0.0665,0.0814,0.0189,0.0048,0.0265,0.006999999999999999,0.9276,0.0365,0.0167,0.5407,1,,,,,,,11805.0,4794.0,10632.0,2986.0,4625.0,6062.0,0.2868,0.391,0.2818,0.26661149012567004,2.0,550.0,1114.0,2.0,0.1789,0.2819,0.131,0.193,550.0,550.0,2,0.4337,0.5663,517.0,464.0
3890,231554,370300,3703,3.0,1,1,3,3,2,51,5,32.0,37.245681,-81.244879,22.0,11.0,8.0,54.0,0.0578,897.0,820.0,0.6611,0.1784,0.0401,0.0513,0.0,0.0334,0.0145,0.8512,0.1098,0.0024,0.1193,1,19828.0,18649.0,18580.0,19556.0,103.0,32.0,34823.0,22840.0,22840.0,10384.0,4143.0,4949.0,0.4444,0.45399999999999996,,,2.0,,,2.0,0.6989,0.4241,0.057,0.077,,,1,0.4314,0.5686,310.0,364.0
3891,231581,370400,3704,3.0,1,1,3,3,2,51,5,23.0,38.378391,-78.969011,21.0,12.0,11.0,58.0,0.0264,1768.0,1223.0,0.7568,0.1012,0.0419,0.0096,0.0045,0.0464,0.0317,0.9043,0.063,0.0098,0.0051,1,18892.0,15176.0,15257.0,16531.0,432.0,69.0,42376.0,30380.0,30380.0,11212.0,5651.0,6299.0,0.7917,0.2754,,,2.0,,,2.0,0.7348,0.0114,0.046,0.044000000000000004,,,1,0.4627,0.5373,423.0,412.0
3892,231624,370500,3705,3.0,1,1,3,4,1,51,5,23.0,37.271997,-76.709417,16.0,14.0,14.0,-2.0,0.0,6256.0,5585.0,0.5895,0.07400000000000001,0.0913,0.0785,0.0016,0.0446,0.0655,0.8403,0.0451,0.0279,0.0074,1,,,,,,,28329.0,17656.0,39916.0,17527.0,13546.0,10749.0,0.8231,0.1162,,,2.0,,,2.0,0.2887,0.0196,0.008,0.006,,,1,0.4375,0.5625,1196.0,1119.0
3893,231651,3091300,30913,3.0,1,1,3,4,2,51,5,11.0,36.800929,-76.192844,17.0,9.0,12.0,-2.0,0.0,2273.0,13.0,0.6124,0.22,0.0717,0.0185,0.0062,0.0365,0.0268,0.7692,0.0,0.0,0.3608,1,16797.0,14857.0,14588.0,15850.0,168.0,32.0,27182.0,16478.0,16478.0,13846.0,7864.0,7327.0,0.9444,0.49,,,2.0,,,2.0,0.7554,0.5258,0.039,0.054000000000000006,,,1,0.3902,0.6098,1476.0,1384.0
3894,231688,2128700,21287,1.0,1,1,1,1,1,51,5,12.0,36.869409000000005,-76.209528,-2.0,-2.0,-2.0,-2.0,1.0,15.0,54.0,0.1333,0.7333,0.0667,0.0,0.0,0.0667,0.0,0.3333,0.6296,0.037000000000000005,0.4667,1,,,,,,,,,,2233.0,1014.0,,,0.4306,1.0,0.70269189189189,4.0,9.0,37.0,4.0,0.0,0.44,0.0,,9.0,9.0,3,0.2,0.8,,0.0
3895,231697,498800,4988,1.0,1,1,1,2,1,51,5,13.0,37.358895000000004,-79.184391,3.0,1.0,3.0,-2.0,0.1514,2769.0,3919.0,0.7140000000000001,0.2019,0.0264,0.0105,0.0033,0.0339,0.0058,0.8061,0.1648,0.0061,0.5771,1,,,,,,,8640.0,4248.0,10068.0,2677.0,4795.0,6012.0,0.2194,0.2689,0.2863,0.26479604743083,2.0,454.0,1012.0,2.0,0.0444,0.2641,0.0,0.157,454.0,454.0,2,0.489,0.511,57.0,1.0
3896,231712,370600,3706,3.0,1,1,3,4,1,51,5,12.0,37.059919,-76.48840799999999,20.0,14.0,14.0,-2.0,0.0,5084.0,5101.0,0.7531,0.0806,0.0494,0.0246,0.0028,0.0488,0.0376,0.7853,0.1506,0.0223,0.0187,1,,,,,,,25559.0,11646.0,21974.0,7048.0,8550.0,7985.0,0.6292,0.1631,,,2.0,,,2.0,0.5033,0.0206,0.027000000000000003,0.032,,,1,0.4272,0.5728,890.0,849.0
3897,231721,2538800,25388,1.0,1,1,1,1,3,51,5,21.0,36.739509999999996,-76.563928,-2.0,-2.0,-2.0,-2.0,0.0,43.0,,0.2093,0.7209,0.0,0.0698,0.0,0.0,0.0,,,,0.7209,1,19846.0,19777.0,19846.0,20118.0,10.0,8.0,,,,8835.0,1349.0,,,0.7778,1.0,0.41129112903224996,4.0,1.0,124.0,2.0,0.6914,0.4375,0.2,0.07200000000000001,1.0,1.0,3,0.0233,0.9767,55.0,50.0
3898,231785,267811,2678,2.0,0,18,2,3,3,51,5,11.0,36.82779,-76.138144,23.0,5.0,6.0,-2.0,0.4,584.0,160.0,0.1952,0.7277,0.0342,0.012,0.0017,0.024,0.0,0.4063,0.4938,0.075,0.5103,1,15293.0,15145.0,15130.0,15448.0,68.0,52.0,21286.0,16445.0,16445.0,13772.0,2314.0,3872.0,0.2576,0.7772,,,2.0,,,,0.7593,0.6676,0.17600000000000002,0.213,,,1,0.25,0.75,11070.0,9727.0
3899,231828,267812,2678,2.0,0,18,2,3,3,51,5,21.0,37.460414,-77.542139,23.0,5.0,6.0,-2.0,0.6015,626.0,238.0,0.2476,0.6645,0.0415,0.0064,0.0064,0.0335,0.0,0.3571,0.6345,0.0084,0.4856,1,14606.0,14558.0,14282.0,14442.0,82.0,57.0,21083.0,16052.0,16052.0,14100.0,2477.0,5109.0,0.2754,0.7641,,,2.0,,,,0.8726,0.6413,0.17600000000000002,0.213,,,1,0.131,0.8690000000000001,11070.0,9727.0
3900,231837,662200,6622,3.0,1,1,3,4,2,51,5,13.0,37.26608,-79.939931,26.0,11.0,9.0,-2.0,0.9021,873.0,508.0,0.8225,0.0836,0.0412,0.0218,0.0011,0.0149,0.0137,0.8759999999999999,0.0807,0.0039,0.1535,1,23545.0,21997.0,21991.0,22358.0,56.0,13.0,33818.0,23380.0,23380.0,17272.0,10849.0,6759.0,0.5202,0.4244,,,2.0,,,2.0,0.7761,0.3924,0.043,0.040999999999999995,,,1,0.19699999999999998,0.8029999999999999,362.0,341.0
3901,231873,499600,4996,2.0,1,1,2,2,1,51,5,41.0,37.812546000000005,-79.85179000000001,3.0,1.0,2.0,-2.0,0.3198,706.0,1453.0,0.8809999999999999,0.0453,0.0198,0.0028,0.0057,0.0269,0.0184,0.9415,0.042,0.0062,0.4788,1,,,,,,,8974.0,3324.0,7994.0,2450.0,6041.0,6382.0,0.2683,0.3598,0.2848,0.2780949704142,2.0,165.0,338.0,2.0,0.1745,0.2279,0.107,0.132,165.0,165.0,2,0.3867,0.6133,159.0,102.0
3902,231882,375800,3758,1.0,1,1,1,2,1,51,5,32.0,36.565714,-79.40855,6.0,1.0,3.0,-2.0,0.2796,2243.0,3554.0,0.5947,0.3562,0.0214,0.0049,0.0031,0.0138,0.004,0.682,0.3067,0.0014,0.4427,1,,,,,,,10498.0,4155.0,9993.0,1902.0,5517.0,6163.0,0.2958,0.4563,0.2476,0.23685743707093002,2.0,416.0,874.0,2.0,0.0879,0.2977,0.154,0.159,416.0,416.0,2,0.4182,0.5818,169.0,136.0
3903,231970,1033800,10338,3.0,1,1,4,4,1,51,5,12.0,36.861681,-76.300768,25.0,0.0,18.0,-2.0,,,14.0,,,,,,,,0.8571,0.0,0.0,,1,,,,,,,,,,29574.0,59753.0,9720.0,0.9706,,,,,,,,,,0.004,0.0,,,1,,,250.0,212.0
3904,232016,2334400,23344,2.0,1,4,2,3,3,51,5,11.0,36.837641,-76.064503,23.0,5.0,6.0,-2.0,0.5093,181.0,251.0,0.221,0.5193,0.0718,0.011000000000000001,0.0,0.1326,0.0442,0.3586,0.502,0.0558,0.4254,1,24742.0,24742.0,24742.0,,11.0,11.0,30373.0,16887.0,16887.0,21575.0,2971.0,3929.0,,0.6331,,,2.0,,,2.0,0.7421,0.7526,0.171,0.11800000000000001,,,1,0.1823,0.8177,2501.0,2554.0
3905,232025,370900,3709,3.0,1,1,3,4,2,51,5,41.0,36.772543,-81.831737,21.0,11.0,11.0,71.0,0.0357,997.0,975.0,0.7623,0.1023,0.0201,0.004,0.006999999999999999,0.0251,0.0662,0.9272,0.0523,0.001,0.005,1,17092.0,14124.0,14202.0,15965.0,204.0,46.0,41251.0,30326.0,30326.0,11627.0,10689.0,6341.0,0.6286,0.36,,,2.0,,,2.0,0.7105,0.0299,0.06,0.057999999999999996,,,1,0.5055,0.4945,289.0,279.0
3906,232043,370800,3708,3.0,1,1,3,4,2,51,5,13.0,38.478611,-78.876077,20.0,11.0,11.0,69.0,0.4337,1198.0,1086.0,0.7379,0.0902,0.0735,0.0267,0.0025,0.0167,0.02,0.8637,0.0516,0.0193,0.0626,1,20982.0,17984.0,17706.0,18939.0,172.0,32.0,40024.0,30800.0,30800.0,15633.0,11522.0,5973.0,1.0,0.3218,,,2.0,,,2.0,0.7272,0.2399,0.027999999999999997,0.026000000000000002,,,1,0.3464,0.6536,376.0,348.0
3907,232052,374800,3748,1.0,1,1,1,2,1,51,5,43.0,37.64046,-75.75080200000001,5.0,1.0,1.0,-2.0,0.2095,579.0,773.0,0.4421,0.4301,0.0777,0.0086,0.0035,0.0242,0.0052,0.6313,0.3389,0.0194,0.6511,1,,,,,,,10330.0,4145.0,10185.0,1989.0,7670.0,6131.0,0.2727,0.5041,0.2054,0.23423783783783,2.0,112.0,222.0,2.0,0.0,0.3419,0.0,,112.0,112.0,2,0.3506,0.6494,,0.0
3908,232089,371100,3711,3.0,1,1,3,3,2,51,5,42.0,36.926648,-80.020864,22.0,10.0,11.0,71.0,0.1157,1447.0,914.0,0.5473,0.3013,0.0532,0.0055,0.0041,0.0477,0.028999999999999998,0.7801,0.1915,0.0164,0.0104,1,20054.0,17999.0,17746.0,18308.0,553.0,224.0,40553.0,29795.0,29795.0,14135.0,6628.0,5996.0,1.0,0.5787,,,2.0,,,2.0,0.9021,0.0205,0.09699999999999999,0.109,,,1,0.528,0.47200000000000003,586.0,484.0
3909,232186,374900,3749,3.0,1,1,3,4,1,51,5,21.0,38.83088,-77.30794,15.0,15.0,16.0,-2.0,0.0799,21678.0,15185.0,0.4494,0.1008,0.1225,0.1845,0.002,0.0444,0.0488,0.6345,0.0926,0.0734,0.1829,1,,,,,,,23212.0,10382.0,29960.0,11077.0,12466.0,10466.0,0.5395,0.2523,,,2.0,,,2.0,0.4349,0.23,0.013000000000000001,0.016,,,1,0.4857,0.5143,5513.0,5116.0
3910,232195,866000,8660,1.0,1,1,1,2,1,51,5,41.0,38.375556,-77.780132,2.0,1.0,3.0,-2.0,0.1701,5599.0,3856.0,0.6465,0.1572,0.1018,0.0239,0.0061,0.0505,0.006999999999999999,0.8317,0.1185,0.0283,0.591,1,,,,,,,10532.0,4350.0,10158.0,2807.0,4368.0,6107.0,0.2982,0.2621,0.2454,0.23617434210526,2.0,762.0,1520.0,2.0,0.1026,0.2885,0.0,0.114,762.0,762.0,2,0.4079,0.5921,122.0,9.0
3911,232256,371300,3713,3.0,1,1,3,3,2,51,5,42.0,37.242482,-78.461371,21.0,12.0,11.0,-2.0,0.0,1105.0,976.0,0.8163,0.0769,0.0208,0.0181,0.0045,0.0543,0.0081,0.9508,0.0297,0.0092,0.0009,1,27751.0,19461.0,20873.0,25272.0,190.0,24.0,52016.0,39204.0,39204.0,15559.0,13194.0,8041.0,0.9217,0.2,,,2.0,,,2.0,0.5907,0.0047,0.03,0.078,,,1,0.9982,0.0018,204.0,198.0
3912,232265,371400,3714,3.0,1,1,3,4,2,51,5,12.0,37.0199,-76.331108,19.0,12.0,14.0,-2.0,0.1111,3456.0,4891.0,0.0246,0.9470000000000001,0.0107,0.0061,0.0014,0.0003,0.0,0.0309,0.9442,0.0084,0.0561,1,26326.0,25022.0,24532.0,26267.0,776.0,389.0,33798.0,21760.0,21760.0,11363.0,8563.0,6383.0,1.0,0.38,,,2.0,,,2.0,0.7469,0.1072,0.067,0.086,,,1,0.3461,0.6539,1357.0,1298.0
3913,232308,371500,3715,3.0,1,1,3,4,2,51,5,22.0,37.354628999999996,-79.942196,21.0,13.0,8.0,-2.0,0.0,588.0,806.0,0.7126,0.1071,0.0544,0.0272,0.0085,0.0221,0.0102,0.8933,0.0521,0.0236,0.0204,1,19976.0,16765.0,17355.0,19459.0,108.0,30.0,47787.0,34295.0,34295.0,11138.0,15806.0,6733.0,0.6429,0.4069,,,2.0,,,2.0,0.6914,0.1121,0.043,0.025,,,1,0.0,1.0,391.0,341.0
3914,232414,375900,3759,2.0,1,1,2,2,1,51,5,21.0,37.637415000000004,-77.47295799999999,5.0,1.0,4.0,-2.0,0.3415,10134.0,10091.0,0.4575,0.3866,0.0513,0.0453,0.0055,0.0338,0.0099,0.6332,0.3026,0.0119,0.6902,1,,,,,,,11341.0,4428.0,10266.0,2933.0,4713.0,6551.0,0.2186,0.4342,0.1261,0.12925550363447,2.0,991.0,1926.0,2.0,0.2441,0.4477,0.14400000000000002,0.16399999999999998,991.0,991.0,2,0.3846,0.6154,1458.0,1116.0
3915,232423,372100,3721,3.0,1,1,3,4,1,51,5,13.0,38.435332,-78.871663,18.0,14.0,16.0,-2.0,0.1532,18697.0,14280.0,0.7753,0.0419,0.0522,0.0443,0.0016,0.0357,0.0285,0.8446,0.0445,0.0158,0.0389,1,,,,,,,22601.0,9662.0,24522.0,8864.0,8505.0,7993.0,0.7621,0.1394,,,2.0,,,2.0,0.3824,0.0259,0.02,0.023,,,1,0.4104,0.5896,2695.0,2513.0
3916,232450,400400,4004,2.0,1,1,2,2,1,51,5,21.0,37.346261,-77.407937,2.0,1.0,4.0,-2.0,0.2018,6403.0,5238.0,0.5405,0.2922,0.0818,0.028999999999999998,0.0056,0.0375,0.0092,0.7173,0.2352,0.0216,0.6061,1,,,,,,,10684.0,4150.0,9988.0,2586.0,3985.0,6422.0,0.2357,0.2851,0.1174,0.12953010938399,2.0,877.0,1737.0,2.0,0.1302,0.2917,0.12300000000000001,0.139,877.0,877.0,2,0.4067,0.5933,938.0,747.0
3917,232502,926700,9267,1.0,1,2,1,2,3,51,5,12.0,37.084342,-76.46524000000001,9.0,3.0,1.0,-2.0,0.8809999999999999,433.0,694.0,0.1455,0.7182,0.0346,0.0046,0.0092,0.0647,0.0231,0.2334,0.5793,0.0101,0.2471,0,19238.0,18596.0,18877.0,20584.0,27.0,20.0,23987.0,12450.0,12450.0,10220.0,3272.0,2250.0,,0.821,0.5902,0.56151456310679,2.0,244.0,618.0,2.0,0.6495,0.6171,0.128,0.204,244.0,244.0,2,0.2125,0.7875,1046.0,1500.0
3918,232557,2053000,20530,3.0,1,1,3,4,2,51,5,13.0,37.350345000000004,-79.179688,17.0,5.0,16.0,102.0,0.0679,49340.0,5403.0,0.5121,0.155,0.0166,0.0093,0.0059,0.0227,0.2626,0.8412,0.0796,0.0263,0.4458,1,23706.0,23428.0,23108.0,22756.0,2256.0,805.0,32077.0,21000.0,21000.0,10111.0,2350.0,4051.0,0.6263,0.4984,,,2.0,,,2.0,0.6648,0.6265,0.052000000000000005,0.085,,,1,0.4136,0.5864,20848.0,14234.0
